WLmean_5721442,SFmean_5721442,RFmean_5920012,SFmax_5721442,RHmean_GK48617,TXmin_GK48617,RFmean_6023001,RHmax_GK48617,RFmax_6022062,RFmean_5922001,RFmax_6021010,RFmax_KB48615,RFmean_6021010,RFmax_6122064,RFmax_6121001,RFmax_6120014,RFd5p.d95p_5921009,RFd50mm_5920012,RFd5p.d95p_6022001,RFd1mm.d50mm_6120014,RFd1mm.d50mm_6021013,RFd5p.d95p_6121067,TMd10p.d90p_KB48615,TXd10p.d90p_KB48615,RFd5p.d95p_KB48615,RHd10p_GK48617,RFd5p.d95p_6121015,RFd5p.d95p_6122064,RHd10p.d90p_KB48615,TMd10p.d90p_GK4861,TNd10p.d90p_GK48617,RFd1mm.d50mm_6121001,RFd1mm.d50mm_6021060,RFd1mm.d50mm_6022062,RFd95p_6022001,RHd90p_KB48615,TNd23_KB48615,TNd90p_KB48615,TNd23.d34_KB48615,TNd10p_GK48617,TXd23.d34_GK48617,RHd10p_KB48615,TXd90p_GK48617,TNd90p_GK48617,Cases
0.018990962,0.001516149,0.000465918,0.001868472,0.449116393,0.764150943,0,0.634453782,0.06670446,0,0.022747953,0.055432373,0.019782394,0.166261152,0.014080196,0,0.571428571,0,0.571428571,0.285714286,0.285714286,0.285714286,0.428571429,0.142857143,0.714285714,0,0.428571429,0.428571429,0.857142857,1,1,0.428571429,0.285714286,0.285714286,0,0.142857143,0,0,1,0,0.714285714,0.142857143,0.428571429,0,Low
0.017961332,0.001466594,0,0.001744268,0.393053016,0.452830189,0.043736101,0.386554622,0.011526833,0,0,0.150776053,0,0,0.126109581,0,0.285714286,0,0.571428571,0,0,0.285714286,1,1,0.142857143,0.142857143,0.571428571,0.142857143,0.857142857,1,1,0.142857143,0.285714286,0.142857143,0,0.142857143,0,0,1,0,1,0,0,0,Low
0.002974488,0.000257214,0,4.32E-05,0.336989641,0.41509434,0.00148258,0.378151261,0.012093726,0,0.000909918,0.00443459,0.0006182,0.024736415,0.003060912,0.069493088,0.571428571,0,0.285714286,0,0,0,1,1,0,0.142857143,0,0.142857143,0.857142857,0.571428571,0.857142857,0,0.142857143,0,0,0,0.142857143,0.714285714,0.857142857,0.142857143,1,0,0,0.142857143,Low
0.002516874,0.000187601,0,0.00024841,0.272394881,0.679245283,0,0.222689076,0.121315193,0.05387792,0,0.009608278,0,0.237226277,0.015304561,0,0.714285714,0,0,0.142857143,0.428571429,0.285714286,1,1,0.285714286,0,0.428571429,0.285714286,1,0.571428571,1,0.285714286,0,0.142857143,0,0,0,0.571428571,1,0,1,0,0,0.571428571,Low
0.012927583,0.000893171,0,0.000626424,0.348567946,0.70754717,0,0.327731092,0,0.048393341,0,0,0,0.002027575,0.005203551,0.04516129,0.428571429,0,0,0,0,0.142857143,0.428571429,0.285714286,0.428571429,0,0.285714286,0.142857143,0.857142857,1,1,0.142857143,0.285714286,0,0,0,0,0,1,0,0.714285714,0.142857143,0.428571429,0,Low
0.004804942,0.000339806,0,6.48E-05,0.318708105,0.320754717,0,0.441176471,0.003212396,0,0,0.025868441,0,0.006082725,0.06305479,0.024516129,0.428571429,0,0.428571429,0,0.285714286,0.571428571,0.285714286,0.285714286,0.428571429,0.142857143,0.142857143,0.571428571,0.857142857,0.714285714,1,0.571428571,0.428571429,0.571428571,0,0,0.142857143,0.285714286,0.857142857,0,1,0.142857143,0.142857143,0,Low
0.015902071,0.00140524,0,0.004681982,0.313223644,0.160377358,0,0.369747899,0.001889645,0,0.017288444,0,0.022873393,0.002838605,0.125497398,0,0.571428571,0,0.428571429,0.142857143,0.142857143,0.571428571,1,1,0.285714286,0,0.571428571,0.428571429,1,1,0.857142857,0.285714286,0.142857143,0.142857143,0,0,0,0,1,0,1,0,0,0,Low
0.037753117,0.003374464,0,0.004730584,0.360755637,0.339622642,0.014825797,0.512605042,0.038737717,0.059362498,0.004549591,0.012564671,0.003090999,0.077047851,0.001530456,0.002764977,0.428571429,0,0.428571429,0,0,0,0.571428571,0.714285714,0.285714286,0,0.142857143,0.142857143,0.714285714,0.428571429,1,0,0.142857143,0.285714286,0,0,0,0.714285714,1,0,0.857142857,0.285714286,0.142857143,0.571428571,Low
0.006292186,0.000409419,0.009551321,0.000226809,0.361365021,0.622641509,0.028910304,0.386554622,0.006613757,0.012259646,0.007279345,0,0.004945598,0.058799676,0.035506581,0.01235023,0.714285714,0,0.142857143,0,0.142857143,0.285714286,1,0.714285714,0.571428571,0,0.714285714,0.571428571,1,1,0.714285714,0.571428571,0.142857143,0.428571429,0,0,0,0.285714286,1,0,1,0,0,0,Low
0.014071616,0.001176343,0,0.001123244,0.441803778,0.424528302,0,0.432773109,0.029289494,0.033552716,0,0,0,0.002027575,0.026936027,0.0040553,0.285714286,0,0.571428571,0,0.142857143,0.571428571,0.142857143,0.285714286,0.571428571,0,0.428571429,0.571428571,0.857142857,1,0.857142857,0.714285714,0.428571429,0.428571429,0,0,0,0,1,0,0.714285714,0.142857143,0.428571429,0,Low
0,0,0.003960304,0,0.38147471,0.216981132,0.004447739,0.420168067,0.042517007,0.001290489,0.034576888,0.00849963,0.023491592,0.077047851,0.093357821,0.023041475,0.142857143,0,0.857142857,0.142857143,0.571428571,1,1,1,0.857142857,0,0.142857143,1,1,1,0.857142857,1,0.714285714,1,0,0,0,0,1,0,1,0,0,0,Low
0.021050223,0.001551546,0.005125099,0.001830671,0.393053016,0.141509434,0.005930319,0.714285714,0.046296296,0.001935734,0.065514104,0.016999261,0.084693373,0.072992701,0.001530456,0.000921659,1,0,1,0.142857143,0.142857143,0.285714286,1,1,0.142857143,0,0.428571429,0,0.857142857,1,0.285714286,0,0.285714286,0.285714286,0.2,0,0,0,1,0,1,0.142857143,0.142857143,0,Low
0.008465851,0.000621798,0.002795509,0.00130145,0.370505789,0.056603774,0.002965159,0.411764706,0.054232804,0.001290489,0.032393085,0,0.048219585,0.068937551,0.012243649,0.134930876,0.142857143,0,0.142857143,0.142857143,0,0.428571429,0.857142857,0.857142857,0.142857143,0,0.428571429,0.142857143,1,1,0.571428571,0.142857143,0.142857143,0.142857143,0,0,0,0,1,0.142857143,0.857142857,0,0.142857143,0,Low
0.026541586,0.001999901,0.037273447,0.001587662,0.41377209,0.547169811,0.035581913,0.378151261,0.022297808,0.001935734,0.093721565,0,0.133531157,0,0.074992348,0.025806452,0.285714286,0,0.142857143,0.571428571,0.285714286,0.571428571,1,1,0.714285714,0,0.857142857,0.571428571,1,1,0.714285714,0.571428571,0.571428571,0.714285714,0,0,0,0,1,0,1,0,0,0,Low
0.044846127,0.00402222,0.07571169,0.00824612,0.371724558,0.424528302,0.015567087,0.474789916,0.057634165,0.045167118,0.099181074,0.040650407,0.147131553,0.0162206,0.026017753,0.064516129,0,0.142857143,0.714285714,0.571428571,0.428571429,0.142857143,0.714285714,0.714285714,0.142857143,0.142857143,0.142857143,0.142857143,0.714285714,1,0.857142857,0.285714286,0.142857143,0.142857143,0,0,0,0,1,0,1,0,0,0,High
0.055142432,0.005617421,0.005591017,0.007198479,0.459475929,0.160377358,0.121571534,0.43697479,0.027399849,0,0.000909918,0.010347376,0.0012364,0.02838605,0.064891338,0.014746544,0.571428571,0,0.142857143,0.714285714,1,0.714285714,1,1,0.571428571,0,0.285714286,0.428571429,1,0.857142857,0.857142857,0.285714286,0.142857143,0.142857143,0.2,0,0.142857143,0,0.714285714,0,1,0,0,0,Low
0.070930099,0.007796664,0.065461492,0.011281038,0.375380865,0.481132075,0.088954781,0.420168067,0.004724112,0,0.117561419,0.071692535,0.211424332,0.010137875,0.001530456,0.012903226,0.285714286,0,0.571428571,0.714285714,0.285714286,0,0.857142857,0.857142857,0.142857143,0,0.571428571,0,0.857142857,1,0.714285714,0,0.142857143,0,0,0,0,0,1,0,1,0,0,0,Low
0.064752317,0.006772526,0.037273447,0.006885267,0.480804388,0.528301887,0.266123054,0.432773109,0.141723356,0,0.051865332,0.014781966,0.070474777,0.127737226,0.180593817,0.061751152,0.714285714,0,0.142857143,0.571428571,0.142857143,0.428571429,0.857142857,0.857142857,0.428571429,0,0.428571429,0.571428571,0.714285714,1,0.428571429,0.285714286,0.714285714,0.714285714,0.2,0,0,0,1,0,1,0,0,0,Low
0.048163826,0.004605082,0.025718679,0.003952953,0.383302864,0.264150943,0.068791698,0.365546218,0.000944822,0.134210866,0.034940855,0.056910569,0.057987141,0,0.101010101,0.030046083,1,0,0.571428571,0.285714286,0.428571429,0.285714286,1,1,0.714285714,0,0.714285714,0.428571429,1,0.714285714,0.857142857,0.285714286,0.428571429,0.428571429,0,0,0,0,1,0.142857143,1,0,0,0,Low
0.050795104,0.004601542,0.031822206,0.004881789,0.354661791,0.613207547,0.123795404,0.399159664,0.049130763,0.024519293,0.052229299,0.066518847,0.069362018,0.091240876,0.117232935,0.013824885,0.571428571,0.142857143,0.571428571,0.428571429,0.142857143,0.857142857,1,1,0.857142857,0,0.142857143,0.857142857,1,0.428571429,1,0.714285714,1,0.857142857,0,0,0,0,1,0,1,0,0,0,Low
0.025855165,0.002219261,0.005591017,0.001738867,0.422912858,0.556603774,0.072053373,0.43697479,0.053854875,0.002580978,0.058234759,0.059127864,0.039564787,0.145985401,0.131619223,0,0.428571429,0,1,0,0.285714286,0.857142857,0.857142857,0.714285714,0.714285714,0,0.428571429,0.857142857,0.571428571,0.857142857,0.857142857,0.714285714,0.857142857,0.714285714,0,0,0,0,1,0,1,0.142857143,0,0,High
0.027800023,0.002254756,0.013278666,0.002349091,0.487507617,0.641509434,0.00148258,0.525210084,0.067082389,0,0.114649682,0.185883222,0.099530168,0.216950527,0.13865932,0.031336406,0.428571429,0,0.857142857,0.428571429,0.142857143,0.857142857,0.428571429,0.428571429,0.571428571,0,0.428571429,0.714285714,0.428571429,1,0.428571429,0.571428571,0.714285714,0.714285714,0,0,0,0,1,0,0.857142857,0,0.142857143,0,High
0.0439309,0.00391249,0.015841215,0.003337329,0.354661791,0.650943396,0.009636768,0.294117647,0.051965231,0,0.014194722,0.081300813,0.010509397,0.093268451,0.016835017,0.089400922,0.714285714,0,0.857142857,0.428571429,0.428571429,0.142857143,0.857142857,0.857142857,0.285714286,0,0.857142857,0.285714286,0.714285714,0.857142857,1,0.142857143,0.142857143,0.142857143,0,0.142857143,0,0,1,0,1,0,0,0,Low
0.040155589,0.003473574,0.003727345,0.00284051,0.481413772,0.70754717,0.043736101,0.659663866,0.065570673,0.001935734,0.023293904,0.200295639,0.016691395,0.185725872,0.072237527,0.07281106,0.714285714,0,0.571428571,0.142857143,0.285714286,0.428571429,1,1,0.714285714,0,0.857142857,0.285714286,1,0.571428571,1,0.428571429,0.428571429,0.428571429,0,0,0.142857143,0,0.857142857,0,1,0,0,0,Low
0.027342409,0.002293692,0,0.003580339,0.59293114,0.754716981,0.034099333,0.701680672,0.030234316,0.000645245,0,0.22616408,0,0.006082725,0.134067952,0.052534562,0.714285714,0,0.714285714,0.285714286,0.857142857,0.857142857,0.857142857,0.857142857,0.714285714,0.142857143,0.571428571,1,0.857142857,0.428571429,0.714285714,0.714285714,0.571428571,0.714285714,0,0,0.142857143,0,0.857142857,0.285714286,1,0,0,0,Low
0.008351447,0.00060174,0.015654848,0.000194408,0.391834247,0.830188679,0,0.327731092,0.022486772,0.000645245,0.012374886,0,0.022007913,0.145985401,0.085093358,0.066728111,0.571428571,0,0.714285714,0.428571429,0.428571429,0.571428571,0.571428571,0.571428571,0.571428571,0,0.285714286,0.714285714,0.285714286,0.571428571,0.857142857,0.428571429,0.285714286,0.285714286,0,0,0,0,0.857142857,0.142857143,1,0,0,0,Low
0.038439538,0.003448797,0.055397661,0.004714383,0.574040219,0.537735849,0.024314307,0.516806723,0.057823129,0.08168796,0.072247498,0.014042868,0.146142433,0.087185726,0.028772574,0.032626728,0.285714286,0.142857143,0.714285714,0.428571429,0.571428571,1,0.428571429,0.571428571,0.857142857,0,0.714285714,0.857142857,0.285714286,1,0.857142857,0.714285714,0.428571429,0.714285714,0.2,0,0.142857143,0,0.857142857,0.142857143,1,0,0,0,Low
0.068527628,0.008366547,0.031915389,0.018333711,0.787934187,0.783018868,0.115196442,0.798319328,0.004535147,0.029165054,0.030027298,0.016260163,0.024727992,0.025547445,0.195286195,0.065990783,0,0.142857143,0.714285714,0.285714286,0.142857143,0.571428571,0.571428571,0.571428571,0.714285714,0,0.714285714,0.714285714,0.571428571,0.857142857,1,0.571428571,0.714285714,0.571428571,0.2,0,0,0.142857143,1,0,1,0,0,0,Low
0.063951493,0.007168966,0.024227741,0.012965903,0.801950031,0.811320755,0.042253521,0.87394958,0.026832955,0.021938315,0.091901729,0.067997044,0.069238378,0.064476886,0.313437404,0.031336406,0,0,0.714285714,0.571428571,0.428571429,0.571428571,1,1,0.714285714,0,0.571428571,0.571428571,1,0.714285714,1,0.428571429,0.571428571,0.571428571,0.2,0,0,0.428571429,1,0,1,0,0,0,High
0.024139114,0.001888992,0.028793738,0.001371653,0.644119439,0.933962264,0.09414381,0.735294118,0.120748299,0.001935734,0.030027298,0.022172949,0.036473788,0.242497972,0.159473523,0.070414747,0.285714286,0,0.714285714,0.428571429,0.714285714,0.857142857,0.857142857,0.714285714,0.857142857,0,0.714285714,0.714285714,0.857142857,0.714285714,1,0.571428571,0.714285714,0.714285714,0,0,0,0,1,0,1,0,0,0,Low
0.053998398,0.005180864,0.045054279,0.005540615,0.390006094,0.867924528,0.109710897,0.453781513,0.133975813,0.001290489,0.04822566,0.233555063,0.079129575,0.272911598,0.009182736,0.168294931,0.571428571,0,0.857142857,0.571428571,0.142857143,0.142857143,0.857142857,0.857142857,0.142857143,0,0.571428571,0,0.857142857,0.714285714,1,0.142857143,0,0,0,0,0.142857143,0,0.857142857,0,1,0,0,0,Low
0.074934218,0.008075116,0.011182034,0.008062513,0.624619135,0.981132075,0.089696071,0.777310924,0.058578987,0.031616983,0.004549591,0.105691057,0.009891197,0.145174371,0.16865626,0.099539171,0.714285714,0,0.142857143,0.285714286,0.571428571,0.285714286,0.714285714,0.857142857,0.571428571,0,0.571428571,0.428571429,1,0.857142857,1,0.428571429,0.571428571,0.571428571,0,0,0,0.428571429,1,0,1,0,0,0,Low
0.039583572,0.003383903,0.030051717,0.002808109,0.839731871,0.924528302,0.020756116,0.865546218,0,0.103368177,0.056050955,0.042867701,0.064416419,0,0.190082645,0.10562212,0.714285714,0,0.714285714,0.428571429,0.571428571,0.714285714,0.714285714,1,0.571428571,0,0.857142857,0.571428571,0.571428571,1,1,0.571428571,0.857142857,0.571428571,0,0.142857143,0,0,1,0,1,0.428571429,0,0,Low
0.041414026,0.003592742,0.044495178,0.002943114,0.876294942,0.877358491,0.082283173,0.878151261,0.076719577,0.001290489,0.004549591,0.135254989,0.003090999,0.198296837,0.322620141,0.124608295,0.285714286,0.142857143,0.142857143,0.142857143,0.571428571,0.571428571,1,1,0.714285714,0.142857143,0.285714286,0.571428571,1,1,1,0.571428571,0.571428571,0.571428571,0,0,0,0.142857143,1,0,1,0,0,0,Low
0.062464249,0.006315911,0.004006896,0.006345246,0.689213894,0.754716981,0,0.903361345,0.119047619,0.001290489,0.098089172,0.146341463,0.130934718,0.330089213,0.535659627,0.005529954,0.571428571,0,0.428571429,0.142857143,0.714285714,0.285714286,1,1,0.142857143,0,0.285714286,0.285714286,1,1,1,0.428571429,0.571428571,0.428571429,0.2,0,0,0.285714286,1,0,1,0,0,0,Low
0.117835488,0.015861161,0.022503844,0.016513841,0.482023157,0.764150943,0.069681245,0.407563025,0.211073318,0.046586656,0.041310282,0.127124908,0.033753709,0.302108678,0.004591368,0.105806452,0.857142857,0,0.285714286,0.714285714,0.142857143,0,1,1,0.428571429,0,0.428571429,0.142857143,1,1,1,0.142857143,0.285714286,0.285714286,0,0,0,0.142857143,1,0,1,0,0,0,Low
0.069099645,0.007023841,0.016353725,0.007068874,0.606946984,0.716981132,0.057079318,0.75210084,0.103930461,0.003226223,0.012738854,0.039911308,0.014589515,0.693025142,0.363942455,0.124423963,0.714285714,0,0.571428571,0.285714286,0.285714286,0.857142857,0.857142857,1,0.714285714,0.142857143,0.571428571,0.857142857,0.857142857,1,1,0.714285714,0.714285714,0.571428571,0,0,0,0,1,0,1,0.142857143,0,0,Low
0.098272509,0.012811165,0.016773051,0.020898811,0.708104814,0.801886792,0.042994811,0.848739496,0.010393046,0.002580978,0.080982712,0.061345159,0.068001978,0.002027575,0.046831956,0.213824885,0,0,0.857142857,0.571428571,0.714285714,1,1,1,0.857142857,0,0.285714286,1,0.571428571,1,1,0.714285714,1,0.857142857,0,0,0,0,1,0,1,0.428571429,0,0,Low
0.176066812,0.0307324,0.04402926,0.031796434,0.603290676,0.679245283,0.004447739,0.768907563,0.17271353,0.002451929,0.076433121,0,0.131676558,0.364963504,0.179675543,0.135299539,0.857142857,0,0.857142857,0.714285714,0.428571429,0.428571429,0.714285714,1,0.571428571,0.571428571,0.142857143,0.428571429,1,1,1,0.428571429,0.428571429,0.428571429,0.2,0.142857143,0,0,1,0,1,0,0,0,Low
0.135224803,0.019068082,0.01956856,0.016346434,0.332723949,0.764150943,0.032320237,0.361344538,0.066137566,0.002710027,0.053685168,0.025129342,0.072453017,0.084347121,0.004591368,0,0,0,0.714285714,0.428571429,0.428571429,0,1,1,0.142857143,0.285714286,0.857142857,0,0.571428571,1,0.857142857,0.142857143,0,0,0.2,0,0.142857143,0.142857143,0.857142857,0.142857143,0.857142857,0.428571429,0.142857143,0.142857143,High
0.126758952,0.017160212,0.021245865,0.014072946,0.529555149,0.754716981,0.132394366,0.773109244,0.102985639,0.040779455,0.034212921,0.070953437,0.098664688,0.154906732,0.075298439,0.17843318,0.571428571,0,0,0.857142857,0,0.285714286,0.857142857,0.714285714,0.142857143,0.571428571,1,0.428571429,0.571428571,1,1,0.142857143,0.428571429,0.285714286,0.8,0.142857143,0,0,1,0,0.857142857,0.428571429,0.285714286,0,Low
0.242992793,0.068924018,0.231840842,0.126489108,0.341255332,0.820754717,0.123943662,0.331932773,0,0.050329075,0.336305732,0.013303769,0.768669634,0,0.000612182,0.03483871,0.142857143,0.428571429,0.714285714,0.428571429,0.714285714,0.142857143,0.857142857,0.714285714,0,0.428571429,0.428571429,0,0.857142857,0.857142857,1,0,0,0,0.2,0.142857143,0,0,1,0,1,0.142857143,0.142857143,0,High
0.347786295,0.12273964,0.048548665,0.225474948,0.327848872,0.58490566,0.656338028,0.331932773,0.021730915,0.002580978,0.066606005,0.012564671,0.095326409,0.055150041,0.079583716,0.051612903,0,0.142857143,0.142857143,0.571428571,0.714285714,0.285714286,0.571428571,0.142857143,0.428571429,0.142857143,0,0.428571429,0,0,1,0.428571429,0.142857143,0.285714286,0,0.571428571,0,0.571428571,1,0,1,1,0,0.428571429,Low
0.163517258,0.026145633,0.013418441,0.017955697,0.311395491,0.613207547,0.076056338,0.281512605,0.001889645,0.000774293,0.019290264,0.002956393,0.028931751,0,0.001530456,0,0,0,0.428571429,0.428571429,0.571428571,0,0.142857143,0.428571429,0,0.285714286,0.285714286,0,0.571428571,0.142857143,0.857142857,0,0,0,0,0.142857143,0,0.428571429,1,0,0.571428571,0.428571429,0.428571429,0.428571429,High
0.141914914,0.021260765,0.092344966,0.015005069,0.187081048,0.830188679,0.012601927,0.260504202,0.012282691,0.000645245,0.257870792,0.481892092,0.210806133,0.0486618,0,0.048110599,0,0.285714286,0,0.285714286,0,0,0,0,0.285714286,0.571428571,0.142857143,0,0.857142857,0,0.714285714,0,0,0.142857143,0,0,0.285714286,0.428571429,0.714285714,0.285714286,0.142857143,0.142857143,1,0.714285714,Low
0.119979308,0.016313877,0,0.011770578,0.211456429,0.650943396,0.041363973,0.197478992,0,0.025293586,0,0.232076866,0,0,0,0.000368664,0,0,0.285714286,0,0.142857143,0,0.285714286,0.142857143,0,1,0.571428571,0,0.571428571,0,1,0,0,0,0,0.142857143,0,0.714285714,1,0,0.428571429,0.285714286,0.571428571,0.714285714,Low
0.104505006,0.012658241,0.002143223,0.008536088,0.170018281,0.698113208,0,0.18907563,0.004724112,0.012775842,0.00600546,0.285291944,0.009396637,0,0,0.052903226,0.571428571,0,0,0.142857143,0,0,0,0,0,0.857142857,0,0,0.285714286,0.571428571,0.571428571,0,0,0,0,0,0.428571429,0.142857143,0.571428571,0.142857143,0,0.714285714,1,0.285714286,Low
0.084658506,0.009213703,0.000698877,0.00695007,0.165143205,0.698113208,0.013343217,0.176470588,0.000944822,0.010323913,0.013648772,0.033259424,0.012982196,0,0,0,0.285714286,0,0,0.142857143,0.285714286,0.142857143,0.142857143,0,0.142857143,1,0,0,0.428571429,0.571428571,0.428571429,0,0,0,0,0.714285714,0.428571429,0.285714286,0.428571429,0.428571429,0.142857143,0.571428571,1,0.428571429,Low
0.065324334,0.00642328,0.014443461,0.004503775,0.386959171,0.811320755,0,0.483193277,0,0.025809782,0.023657871,0.005912786,0.019164194,0,0.001530456,0,0,0,0,0.428571429,0,0.142857143,0.571428571,0.142857143,0.428571429,0.285714286,0,0.571428571,0.571428571,0.142857143,0.714285714,0,0.428571429,0.285714286,0,0.142857143,0.142857143,0.285714286,0.857142857,0.142857143,0.428571429,0.428571429,0.714285714,0.714285714,Low
0.069557259,0.007045079,0.003540977,0.006113037,0.266301036,0.79245283,0.011860638,0.340336134,0,0.112143502,0.012738854,0.025129342,0.008654797,0,0.009182736,0.004976959,0,0,0.428571429,0.142857143,0,0,1,0.571428571,0,0.857142857,0,0,1,0.714285714,0.428571429,0.142857143,0,0,0,0,0.571428571,0,0.428571429,0.571428571,0.714285714,0,0.285714286,0.142857143,Low
0.064637913,0.006449238,0.005591017,0.006361447,0.17794028,0.735849057,0.006671609,0.176470588,0.056689342,0.012904891,0.005095541,0,0.004327399,0.006082725,0.000612182,0,0.142857143,0,0.142857143,0,0,0,0.571428571,0.571428571,0,0,0,0,1,0.571428571,0.571428571,0,0,0,0,0,0.714285714,0.142857143,0.285714286,0.428571429,0.857142857,0,0.285714286,0.285714286,Low
0.052511154,0.004804482,0.003261427,0.003731545,0.065813528,0.537735849,0.006671609,0.025210084,0,0.000645245,0.009099181,0.002956393,0.011127596,0,0.018671564,0,0.142857143,0,0,0.285714286,0,0.285714286,0.714285714,1,0.142857143,0.285714286,0.142857143,0.285714286,0.857142857,0.857142857,0.857142857,0.142857143,0,0,0,0,0,0.142857143,1,0.142857143,0.714285714,0,0.428571429,0,Low
0.137970484,0.021863223,0.03964963,0.026682435,0.056672761,0.537735849,0.020014826,0.197478992,0,0,0.094085532,0.001478197,0.105712166,0,0.052035507,0.002764977,0.428571429,0.142857143,0,0.571428571,0,0.285714286,0.857142857,0.428571429,0.142857143,0,0.142857143,0.142857143,1,0.714285714,1,0.142857143,0.142857143,0.142857143,0,0,0,0,1,0,0.714285714,0,0.428571429,0.142857143,Low
0.093124357,0.010682656,0.006243302,0.008958948,0.057891529,0.754716981,0.082283173,0.050420168,0,0,0.037306642,0.130081301,0.03276459,0.02027575,0,0.000921659,0.571428571,0,0.142857143,0.428571429,0.142857143,0.142857143,1,0.857142857,0.142857143,0.142857143,0.142857143,0.142857143,1,0.285714286,0.857142857,0,0.285714286,0,0,0,0,0.285714286,1,0,1,0,0,0.428571429,Low
0.099874156,0.012172848,4.66E-05,0.012928102,0.208409506,0.443396226,0.016308377,0.193277311,0.018896447,0,0,0.005912786,0,0.01216545,0.022956841,0,0.714285714,0,0.571428571,0,0,0.285714286,0.857142857,0.857142857,0.714285714,0.142857143,0.285714286,0.571428571,1,1,1,0.285714286,0.428571429,0.285714286,0,0.142857143,0,0,1,0,0.857142857,0,0.285714286,0,Low
0.077107882,0.008263897,0.001397754,0.00902375,0.174893358,0.575471698,0,0.147058824,0,0,0.000909918,0.04804139,0.0006182,0.046634225,0.172941537,0,0.571428571,0,0.285714286,0,0,0.428571429,0.571428571,1,0.571428571,0,0.285714286,0.428571429,1,1,1,0.142857143,0.428571429,0.285714286,0,0,0,0,1,0,1,0,0,0.142857143,Low
0.083400069,0.009048519,0,0.00747389,0.33820841,0.311320755,0,0.340336134,0.0718065,0.008904375,0,0.021433851,0,0.075831306,0.061218243,0.082949309,0.571428571,0,0.428571429,0,0,0.571428571,1,0.714285714,0.571428571,0.142857143,0.285714286,0.714285714,1,0.857142857,0.428571429,0.428571429,0.428571429,0.428571429,0,0,0,0,1,0,1,0,0.142857143,0.142857143,Low
0.06486672,0.006468116,0,0.006075236,0.240706886,0.575471698,0,0.218487395,0.107709751,0.000774293,0,0.158906135,0,0.070965126,0.070400979,0.024884793,0.714285714,0,0.285714286,0,0.142857143,0.285714286,1,0.857142857,0.428571429,0.142857143,0.571428571,0.428571429,1,0.285714286,0.571428571,0.285714286,0.428571429,0.571428571,0,0,0,0.142857143,1,0,0.857142857,0,0.142857143,0.714285714,Low
0.072874957,0.007506413,0.000232959,0.005778224,0.48385131,0.566037736,0.020014826,0.550420168,0.120937264,0,0,0.03917221,0,0.01216545,0.199265381,0.003686636,0.571428571,0,0.714285714,0,0.285714286,0.428571429,1,0.714285714,0.714285714,0.142857143,0.285714286,0.714285714,1,0.571428571,0.285714286,0.428571429,0.285714286,0.571428571,0,0,0,0.285714286,1,0,1,0,0,0.285714286,Low
0.06383709,0.006221521,0.00489214,0.004708983,0.400975015,0.518867925,0,0.390756303,0.024376417,0.003871467,0.015650591,0.003695492,0.011127596,0.055961071,0.037649219,0.022119816,0.857142857,0,0.857142857,0,0.428571429,0.714285714,0.571428571,0.428571429,0.714285714,0.428571429,0.714285714,0.571428571,0.714285714,0.857142857,0.285714286,0.428571429,0.714285714,0.714285714,0,0,0,0,1,0,0.571428571,0.285714286,0.571428571,0,Low
0.063265073,0.006148368,0,0.00436877,0.452772699,0.330188679,0.005189029,0.542016807,0.136054422,0.074203123,0,0.074648928,0,0.182481752,0.108662381,0.015668203,0.285714286,0,0.571428571,0,0.428571429,0.428571429,0.714285714,0.428571429,0.285714286,0.428571429,0.571428571,0.285714286,0.571428571,1,0.285714286,0.428571429,0.571428571,0.571428571,0,0,0,0,1,0,0.857142857,0.428571429,0.285714286,0.142857143,Low
0.060862602,0.005847498,0,0.005032995,0.41377209,0.169811321,0,0.415966387,0.078609221,0,0,3.70E-05,0,0.023114355,0.21916131,0.075391705,0.714285714,0,0.571428571,0,0.285714286,0.428571429,1,0.714285714,0.285714286,0.285714286,0.571428571,0.428571429,0.857142857,1,0.571428571,0.285714286,0.428571429,0.285714286,0,0,0,0,1,0,1,0,0,0,Low
0.067726805,0.006771346,0.00722173,0.004989794,0.36380256,0.273584906,0,0.390756303,0.040627362,0.001290489,0.036578708,0.001478197,0.047477745,0.160178427,0.024487297,0.0840553,0.714285714,0,0.857142857,0.285714286,0.428571429,0,0.857142857,1,0,0.142857143,0.714285714,0,1,0.857142857,0.142857143,0.142857143,0.142857143,0.142857143,0.2,0,0,0,1,0,1,0,0.142857143,0,Low
0.09289555,0.010653159,0.020966314,0.009579972,0.265082267,0.386792453,0.15255745,0.294117647,0.042517007,0.000645245,0.039308462,0.000739098,0.060707221,0.193430657,0.026017753,0.105990783,0.571428571,0,0,0.428571429,0.571428571,0.714285714,1,0.714285714,0.428571429,0.142857143,0.285714286,0.428571429,0.857142857,1,0.857142857,0.428571429,0.571428571,0.285714286,0,0,0,0,1,0,0.714285714,0.142857143,0.285714286,0,Low
0.120123556,0.015909536,0.008153567,0.015034183,0.358318099,0.367924528,0.173461824,0.533613445,0.003590325,0,0.026387625,0.00443459,0.018545994,0,0.022038567,0.10562212,0.285714286,0,0.714285714,0.142857143,0.571428571,0.285714286,1,0.857142857,0.428571429,0.142857143,0.428571429,0.142857143,1,1,0.714285714,0.428571429,0.142857143,0.285714286,0,0,0,0,1,0,0.857142857,0,0.285714286,0,Low
